REGION	MARKER	ANNO1	ANNO2
Region_7	SNP_662	1	0.339764387579635
Region_7	SNP_663	0	0.347692545736209
Region_7	SNP_664	1	0.784543804824352
Region_7	SNP_665	1	0.190206870669499
Region_7	SNP_666	0	0.811666365712881
Region_7	SNP_667	0	0.873563027242199
Region_7	SNP_668	0	0.272143920650706
Region_7	SNP_669	0	0.281791813205928
Region_7	SNP_670	1	0.053103853482753
Region_7	SNP_671	1	0.196238731266931
Region_7	SNP_672	0	0.861253772163764
Region_7	SNP_673	1	0.0309875209350139
Region_7	SNP_674	0	0.642458288464695
Region_7	SNP_675	0	0.851566552417353
Region_7	SNP_676	1	0.64345566299744
Region_7	SNP_677	1	0.869387707673013
Region_7	SNP_678	1	0.589127466781065
Region_7	SNP_679	1	0.843327971873805
Region_7	SNP_680	1	0.37764539103955
Region_7	SNP_681	0	0.847416641423479
Region_7	SNP_682	1	0.562782539287582
Region_7	SNP_683	0	0.678265036316589
Region_7	SNP_684	1	0.963430097559467
Region_7	SNP_685	1	0.826870089164004
Region_7	SNP_686	0	0.865409646416083
Region_7	SNP_687	1	0.3208895069547
Region_7	SNP_688	1	0.924127186648548
Region_7	SNP_689	0	0.187087335856631
Region_7	SNP_690	0	0.691744038136676
Region_7	SNP_691	1	0.0582504242192954
Region_7	SNP_692	1	0.666481888387352
Region_7	SNP_693	0	0.533903280505911
Region_7	SNP_694	0	0.0889144404791296
Region_7	SNP_695	0	0.333838280057535
Region_7	SNP_696	1	0.839797644410282
Region_7	SNP_697	0	0.992145889671519
Region_7	SNP_698	1	0.785129772499204
Region_7	SNP_699	0	0.108576903585345
Region_7	SNP_700	0	0.208486630581319
Region_8	SNP_701	1	0.919044719310477
Region_8	SNP_702	1	0.168740872992203
Region_8	SNP_703	0	0.231993412366137
Region_8	SNP_704	1	0.532574511831626
Region_8	SNP_705	1	0.930386504158378
Region_8	SNP_706	0	0.906818504445255
Region_8	SNP_707	0	0.436334152473137
Region_8	SNP_708	1	0.115281037753448
Region_8	SNP_709	1	0.595216440502554
Region_8	SNP_710	0	0.606769141741097
Region_8	SNP_711	0	0.806189989903942
Region_8	SNP_712	1	0.287571502616629
Region_8	SNP_713	0	0.776003920705989
Region_8	SNP_714	0	0.154210054315627
Region_8	SNP_715	1	0.612642890308052
Region_8	SNP_716	1	0.202939236769453
Region_8	SNP_717	1	0.482872082153335
Region_8	SNP_718	1	0.69966668705456
Region_8	SNP_719	1	0.146503093419597
Region_8	SNP_720	1	0.617367907427251
Region_8	SNP_721	1	0.862686802633107
Region_8	SNP_722	1	0.0709156657103449
Region_8	SNP_723	0	0.235086972825229
Region_8	SNP_724	1	0.0277288327924907
Region_8	SNP_725	1	0.972342252731323
Region_8	SNP_726	0	0.160190698690712
Region_8	SNP_727	0	0.899907416664064
Region_8	SNP_728	1	0.145697925006971
Region_8	SNP_729	1	0.447287688963115
Region_8	SNP_730	1	0.586391646880656
Region_8	SNP_731	0	0.100050828419626
Region_8	SNP_732	1	0.708120365394279
Region_8	SNP_733	0	0.437396366149187
Region_8	SNP_734	0	0.241186864674091
Region_8	SNP_735	1	0.706106868572533
Region_8	SNP_736	1	0.0176468770951033
Region_8	SNP_737	1	0.395337752765045
Region_8	SNP_738	1	0.0703457002528012
Region_8	SNP_739	1	0.576291546458378
Region_8	SNP_740	1	0.459012130973861
Region_8	SNP_741	0	0.7385425765533
Region_8	SNP_742	1	0.621356604155153
Region_8	SNP_743	1	0.486448700539768
Region_8	SNP_744	1	0.721980507252738
Region_8	SNP_745	0	0.0126106983516365
Region_8	SNP_746	1	0.261210491415113
Region_8	SNP_747	0	0.436684271553531
Region_8	SNP_748	0	0.23935307119973
Region_8	SNP_749	1	0.491376831196249
Region_8	SNP_750	1	0.340728963725269
Region_8	SNP_751	0	0.00861870916560292
Region_8	SNP_752	0	0.700016277376562
Region_8	SNP_753	1	0.0909804508555681
Region_8	SNP_754	1	0.972712920280173
Region_8	SNP_755	1	0.122578589478508
Region_8	SNP_756	0	0.0776198960375041
Region_8	SNP_757	0	0.554369197692722
Region_8	SNP_758	1	0.930629598675296
Region_8	SNP_759	1	0.424870086368173
Region_8	SNP_760	0	0.346990823745728
Region_8	SNP_761	1	0.0654946754220873
Region_8	SNP_762	1	0.955069250427186
Region_8	SNP_763	1	0.588710594456643
Region_8	SNP_764	0	0.213849561288953
Region_8	SNP_765	0	0.663453100249171
Region_8	SNP_766	0	0.559417773038149
Region_8	SNP_767	0	0.392583556007594
Region_8	SNP_768	1	0.172247393522412
Region_8	SNP_769	1	0.42700483626686
Region_8	SNP_770	0	0.0567685409914702
Region_8	SNP_771	0	0.35458198748529
Region_8	SNP_772	1	0.738782218191773
Region_8	SNP_773	1	0.88815048080869
Region_8	SNP_774	0	0.80559726129286
Region_8	SNP_775	0	0.0109468922019005
Region_8	SNP_776	1	0.128067559562624
Region_8	SNP_777	1	0.604101860430092
Region_8	SNP_778	1	0.547784244641662
Region_8	SNP_779	0	0.0241250586695969
Region_8	SNP_780	1	0.627689226996154
Region_8	SNP_781	0	0.894965294515714
Region_8	SNP_782	0	0.139167478075251
Region_8	SNP_783	0	0.557886015856639
Region_8	SNP_784	0	0.0490537190344185
Region_8	SNP_785	1	0.3495914763771
Region_8	SNP_786	1	0.0386000098660588
Region_8	SNP_787	1	0.437869030283764
Region_8	SNP_788	0	0.693161223316565
Region_8	SNP_789	1	0.822754657361656
Region_8	SNP_790	1	0.21142369043082
Region_8	SNP_791	0	0.0719405978452414
Region_8	SNP_792	0	0.0553111755289137
Region_8	SNP_793	1	0.252064199652523
Region_8	SNP_794	0	0.0454447879455984
Region_8	SNP_795	0	0.924317149445415
Region_8	SNP_796	0	0.617914024740458
Region_8	SNP_797	1	0.309624643065035
Region_8	SNP_798	1	0.237883508438244
Region_8	SNP_799	1	0.315426807152107
Region_8	SNP_800	0	0.0474857753142715
Region_9	SNP_801	0	0.00950786424800754
Region_9	SNP_802	1	0.980836308561265
Region_9	SNP_803	0	0.260272583691403
Region_9	SNP_804	1	0.479159674840048
Region_9	SNP_805	0	0.00508311670273542
Region_9	SNP_806	0	0.156427151756361
Region_9	SNP_807	1	0.813688315218315
Region_9	SNP_808	1	0.721950077218935
Region_9	SNP_809	1	0.382061378797516
Region_9	SNP_810	0	0.372243352001533
Region_9	SNP_811	0	0.543520472943783
Region_9	SNP_812	0	0.788395521696657
Region_9	SNP_813	0	0.563438374781981
Region_9	SNP_814	1	0.0843663464765996
Region_9	SNP_815	1	0.98529337067157
Region_9	SNP_816	0	0.771296191727743
Region_9	SNP_817	0	0.00881265522912145
Region_9	SNP_818	0	0.63869111193344
Region_9	SNP_819	1	0.696380746085197
Region_9	SNP_820	1	0.539662840776145
Region_9	SNP_821	1	0.235314424848184
Region_9	SNP_822	0	0.979619947029278
Region_9	SNP_823	1	0.0665094915311784
Region_9	SNP_824	0	0.314950410276651
Region_9	SNP_825	0	0.477678143419325
Region_9	SNP_826	1	0.131693292409182
Region_9	SNP_827	1	0.578207143815234
Region_9	SNP_828	0	0.330441226251423
Region_9	SNP_829	1	0.446579277282581
Region_9	SNP_830	0	0.59975984855555
Region_9	SNP_831	1	0.824069087393582
Region_9	SNP_832	0	0.824918964877725
Region_9	SNP_833	1	0.208853432675824
Region_9	SNP_834	1	0.54877383983694
Region_9	SNP_835	0	0.513954641995952
Region_9	SNP_836	1	0.216789170401171
Region_9	SNP_837	0	0.277286126511171
Region_9	SNP_838	1	0.0411582621745765
Region_9	SNP_839	1	0.289280201774091
Region_9	SNP_840	0	0.530548032838851
Region_9	SNP_841	0	0.750932147959247
Region_9	SNP_842	0	0.127358167432249
Region_9	SNP_843	1	0.609876108588651
Region_9	SNP_844	1	0.149791153613478
Region_9	SNP_845	1	0.0103882469702512
Region_9	SNP_846	1	0.507872253656387
Region_9	SNP_847	0	0.112658002879471
Region_9	SNP_848	1	0.160658599343151
Region_9	SNP_849	1	0.867873487062752
Region_9	SNP_850	0	0.979229246731848
Region_9	SNP_851	0	0.306583885336295
Region_9	SNP_852	1	0.582414412172511
Region_9	SNP_853	0	0.34334382135421
Region_9	SNP_854	0	0.763167414814234
Region_9	SNP_855	1	0.339318998157978
Region_9	SNP_856	0	0.829625081736594
Region_9	SNP_857	0	0.69237596122548
Region_9	SNP_858	0	0.277741939527914
Region_9	SNP_859	1	0.605807624058798
Region_9	SNP_860	1	0.954442339250818
Region_9	SNP_861	0	0.0707542435266078
Region_9	SNP_862	0	0.626203915569931
Region_9	SNP_863	1	0.948689942713827
Region_9	SNP_864	0	0.8945531565696
Region_9	SNP_865	0	0.459473731927574
Region_9	SNP_866	1	0.0483440437819809
Region_9	SNP_867	1	0.410440581617877
Region_9	SNP_868	1	0.0025339862331748
Region_9	SNP_869	0	0.950454719364643
Region_9	SNP_870	1	0.487935425247997
Region_9	SNP_871	1	0.917059756349772
Region_9	SNP_872	0	0.29677119012922
Region_9	SNP_873	1	0.609139672713354
Region_9	SNP_874	1	0.156267378246412
Region_9	SNP_875	0	0.8419221250806
Region_9	SNP_876	1	0.671796937007457
Region_9	SNP_877	1	0.0324155192356557
Region_9	SNP_878	0	0.235608723014593
Region_9	SNP_879	1	0.865236880490556
Region_9	SNP_880	1	0.104638154385611
Region_9	SNP_881	1	0.966532833175734
Region_9	SNP_882	0	0.950099543202668
Region_9	SNP_883	0	0.594445758732036
Region_9	SNP_884	1	0.622954117134213
Region_9	SNP_885	1	0.683231265516952
Region_9	SNP_886	0	0.566011857939884
Region_9	SNP_887	0	0.978149789851159
Region_9	SNP_888	1	0.665399845689535
Region_9	SNP_889	1	0.637353059370071
Region_9	SNP_890	1	0.7789243881125
Region_9	SNP_891	1	0.0335853511933237
Region_9	SNP_892	0	0.0634123880881816
Region_9	SNP_893	1	0.658810490276664
Region_9	SNP_894	1	0.195338540477678
Region_9	SNP_895	0	0.562157627427951
Region_9	SNP_896	1	0.894533777842298
Region_9	SNP_897	0	0.395149108255282
Region_9	SNP_898	0	0.67759773065336
Region_9	SNP_899	1	0.610344214364886
Region_9	SNP_900	0	0.590574728092179
Region_10	SNP_901	0	0.905294043710455
Region_10	SNP_902	0	0.240115479566157
Region_10	SNP_903	1	0.689000779297203
Region_10	SNP_904	0	0.0967901034746319
Region_10	SNP_905	1	0.906527207931504
Region_10	SNP_906	1	0.137498496798798
Region_10	SNP_907	1	0.917471878230572
Region_10	SNP_908	1	0.732108207885176
Region_10	SNP_909	1	0.311880947090685
Region_10	SNP_910	1	0.242096622707322
Region_10	SNP_911	0	0.620764738647267
Region_10	SNP_912	1	0.501406278228387
Region_10	SNP_913	0	0.625351599883288
Region_10	SNP_914	1	0.12045190972276
Region_10	SNP_915	0	0.348260105820373
Region_10	SNP_916	0	0.701075424440205
Region_10	SNP_917	1	0.859725963557139
Region_10	SNP_918	0	0.882659144233912
Region_10	SNP_919	0	0.370451066643
Region_10	SNP_920	1	0.858442516997457
Region_10	SNP_921	1	0.116432507988065
Region_10	SNP_922	1	0.0880385735072196
Region_10	SNP_923	0	0.277614815626293
Region_10	SNP_924	1	0.607285920763388
Region_10	SNP_925	0	0.00303535046987236
Region_10	SNP_926	1	0.149578975979239
Region_10	SNP_927	0	0.569895460037515
Region_10	SNP_928	1	0.245884525356814
Region_10	SNP_929	1	0.523127761436626
Region_10	SNP_930	0	0.749385577160865
Region_10	SNP_931	1	0.11871748813428
Region_10	SNP_932	1	0.455224189674482
Region_10	SNP_933	0	0.3695036272984
Region_10	SNP_934	1	0.26260090386495
Region_10	SNP_935	1	0.162531465291977
Region_10	SNP_936	0	0.271627598442137
Region_10	SNP_937	0	0.422913425369188
Region_10	SNP_938	0	0.758570829872042
Region_10	SNP_939	0	0.266642270376906
Region_10	SNP_940	0	0.406557891052216
Region_10	SNP_941	1	0.4080490921624
Region_10	SNP_942	0	0.261073025641963
Region_10	SNP_943	1	0.690979948267341
Region_10	SNP_944	1	0.00547783984802663
Region_10	SNP_945	0	0.996709821047261
Region_10	SNP_946	0	0.957364858826622
Region_10	SNP_947	1	0.447088913526386
Region_10	SNP_948	0	0.0888208197429776
Region_10	SNP_949	1	0.188857186120003
Region_10	SNP_950	1	0.0731118936091661
Region_10	SNP_951	0	0.483705099206418
Region_10	SNP_952	0	0.685763454763219
Region_10	SNP_953	0	0.964995603309944
Region_10	SNP_954	1	0.0966748902574182
Region_10	SNP_955	0	0.644399479497224
Region_10	SNP_956	0	0.396183506818488
Region_10	SNP_957	1	0.611181564163417
Region_10	SNP_958	0	0.00747336680069566
Region_10	SNP_959	1	0.663650982314721
Region_10	SNP_960	1	0.746781170368195
Region_10	SNP_961	0	0.639773337636143
Region_10	SNP_962	1	0.773679401259869
Region_10	SNP_963	1	0.957100425381213
Region_10	SNP_964	0	0.863505162997171
Region_10	SNP_965	1	0.424722598167136
Region_10	SNP_966	1	0.554937093751505
Region_10	SNP_967	0	0.992147527635098
Region_10	SNP_968	1	0.186582218855619
Region_10	SNP_969	1	0.66485417727381
Region_10	SNP_970	1	0.68033666186966
Region_10	SNP_971	0	0.965860981727019
Region_10	SNP_972	0	0.378932144958526
Region_10	SNP_973	1	0.600203517591581
Region_10	SNP_974	1	0.555271892575547
Region_10	SNP_975	1	0.813899955013767
Region_10	SNP_976	1	0.967543175909668
Region_10	SNP_977	0	0.56171500030905
Region_10	SNP_978	0	0.39719031425193
Region_10	SNP_979	0	0.601473163813353
Region_10	SNP_980	0	0.18753204960376
Region_10	SNP_981	1	0.287418422056362
Region_10	SNP_982	0	0.186453916598111
Region_10	SNP_983	0	0.955473732436076
Region_10	SNP_984	1	0.49236975540407
Region_10	SNP_985	0	0.0635993706528097
Region_10	SNP_986	1	0.473550825379789
Region_10	SNP_987	0	0.315089829964563
Region_10	SNP_988	0	0.858150196028873
Region_10	SNP_989	1	0.262338503962383
Region_10	SNP_990	0	0.998659679666162
Region_10	SNP_991	1	0.323721331078559
Region_10	SNP_992	1	0.511322899954394
Region_10	SNP_993	1	0.998381904093549
Region_10	SNP_994	1	0.443962626624852
Region_10	SNP_995	1	0.775520817842335
Region_10	SNP_996	1	0.432578683597967
Region_10	SNP_997	1	0.515360133955255
Region_10	SNP_998	1	0.142921360675246
Region_10	SNP_999	0	0.210925731575117
Region_10	SNP_1000	1	0.0550553190987557
Region_11	SNP_1001	0	0.491847752127796
Region_11	SNP_1002	0	0.123932368122041
Region_11	SNP_1003	1	0.182986340252683
Region_11	SNP_1004	1	0.761210741009563
Region_11	SNP_1005	0	0.87792640295811
Region_11	SNP_1006	0	0.346830823225901
Region_11	SNP_1007	1	0.57967494498007
Region_11	SNP_1008	0	0.205819163937122
Region_11	SNP_1009	0	0.0338388793170452
Region_11	SNP_1010	1	0.153719460591674
Region_11	SNP_1011	1	0.776836296077818
Region_11	SNP_1012	0	0.802216541487724
Region_11	SNP_1013	1	0.0119167873635888
Region_11	SNP_1014	0	0.430819319328293
Region_11	SNP_1015	1	0.160917741246521
Region_11	SNP_1016	0	0.887931699398905
Region_11	SNP_1017	1	0.996519681066275
Region_11	SNP_1018	0	0.821730302646756
Region_11	SNP_1019	0	0.408507974585518
Region_11	SNP_1020	1	0.827177075902
Region_11	SNP_1021	0	0.0789553744252771
Region_11	SNP_1022	1	0.805440766271204
Region_11	SNP_1023	1	0.424798772437498
Region_11	SNP_1024	0	0.360945999855176
Region_11	SNP_1025	0	0.00390954315662384
Region_11	SNP_1026	0	0.899736101971939
Region_11	SNP_1027	0	0.153529844013974
Region_11	SNP_1028	1	0.984248476335779
Region_11	SNP_1029	0	0.255002682795748
Region_11	SNP_1030	1	0.155215129489079
Region_11	SNP_1031	0	0.0511459775734693
Region_11	SNP_1032	0	0.347794716246426
Region_11	SNP_1033	0	0.129568274365738
Region_11	SNP_1034	0	0.657277337741107
Region_11	SNP_1035	1	0.05765440617688
Region_11	SNP_1036	0	0.0559497787617147
Region_11	SNP_1037	0	0.355263554258272
Region_11	SNP_1038	0	0.449430364882573
Region_11	SNP_1039	0	0.565527441445738
Region_11	SNP_1040	0	0.00146836112253368
Region_11	SNP_1041	0	0.401219161693007
Region_11	SNP_1042	0	0.446667569456622
Region_11	SNP_1043	1	0.876312205102295
Region_11	SNP_1044	1	0.0907619190402329
Region_11	SNP_1045	1	0.862101385137066
Region_11	SNP_1046	0	0.962627719389275
Region_11	SNP_1047	0	0.0521806767210364
Region_11	SNP_1048	0	0.874047526624054
Region_11	SNP_1049	1	0.456111279083416
Region_11	SNP_1050	1	0.925595598528162
Region_11	SNP_1051	0	0.347552758641541
Region_11	SNP_1052	1	0.852446996374056
Region_11	SNP_1053	0	0.603878143709153
Region_11	SNP_1054	1	0.511306831846014
Region_11	SNP_1055	0	0.852832989767194
Region_11	SNP_1056	0	0.19913541758433
Region_11	SNP_1057	1	0.77415199810639
Region_11	SNP_1058	1	0.438676140503958
Region_11	SNP_1059	0	0.641301715513691
Region_11	SNP_1060	0	0.0149946876335889
Region_11	SNP_1061	0	0.862084428779781
Region_11	SNP_1062	0	0.337669190717861
Region_11	SNP_1063	0	0.835603928659111
Region_11	SNP_1064	1	0.199570233235136
Region_11	SNP_1065	0	0.128833197755739
Region_11	SNP_1066	1	0.37098230374977
Region_11	SNP_1067	1	0.845064406050369
Region_11	SNP_1068	1	0.568934994051233
Region_11	SNP_1069	0	0.743297344539315
Region_11	SNP_1070	0	0.942102370783687
Region_11	SNP_1071	1	0.773576895706356
Region_11	SNP_1072	0	0.347680586157367
Region_11	SNP_1073	1	0.910574276465923
Region_11	SNP_1074	1	0.118751651840284
Region_11	SNP_1075	1	0.377091282512993
Region_11	SNP_1076	1	0.97943571745418
Region_11	SNP_1077	0	0.267237139632925
Region_11	SNP_1078	1	0.273110091919079
Region_11	SNP_1079	1	0.702923169592395
Region_11	SNP_1080	0	0.834289808990434
Region_11	SNP_1081	1	0.7760575839784
Region_11	SNP_1082	1	0.650016732746735
Region_11	SNP_1083	1	0.0184825302567333
Region_11	SNP_1084	1	0.605091647477821
Region_11	SNP_1085	1	0.29692115355283
Region_11	SNP_1086	0	0.0980454680975527
Region_11	SNP_1087	1	0.124699088511989
Region_11	SNP_1088	0	0.592599208699539
Region_11	SNP_1089	0	0.95474154734984
Region_11	SNP_1090	0	0.916487195063382
Region_11	SNP_1091	1	0.0180497120600194
Region_11	SNP_1092	1	0.548228706233203
Region_11	SNP_1093	0	0.76487468671985
Region_11	SNP_1094	0	0.650174233829603
Region_11	SNP_1095	1	0.872346556046978
Region_11	SNP_1096	1	0.100335156545043
Region_11	SNP_1097	1	0.369383249664679
Region_11	SNP_1098	1	0.911932597635314
Region_11	SNP_1099	1	0.36702138511464
Region_11	SNP_1100	1	0.949521714122966
Region_12	SNP_1101	0	0.827357972273603
Region_12	SNP_1102	0	0.855151255382225
Region_12	SNP_1103	1	0.0940729854628444
Region_12	SNP_1104	1	0.406137198908255
Region_12	SNP_1105	1	0.76342347310856
Region_12	SNP_1106	1	0.657988000195473
Region_12	SNP_1107	0	0.271954235387966
Region_12	SNP_1108	1	0.43835894134827
Region_12	SNP_1109	1	0.930447381222621
Region_12	SNP_1110	0	0.214812386780977
Region_12	SNP_1111	1	0.534869437105954
Region_12	SNP_1112	0	0.784601306775585
Region_12	SNP_1113	1	0.496799095300958
Region_12	SNP_1114	1	0.860748812090605
Region_12	SNP_1115	0	0.814365449594334
Region_12	SNP_1116	1	0.153937684604898
Region_12	SNP_1117	0	0.149913833243772
Region_12	SNP_1118	1	0.152581521077082
Region_12	SNP_1119	1	0.0676343753002584
Region_12	SNP_1120	1	0.555605289991945
Region_12	SNP_1121	1	0.179096830543131
Region_12	SNP_1122	1	0.87578259431757
Region_12	SNP_1123	0	0.636381372343749
Region_12	SNP_1124	1	0.493639694759622
Region_12	SNP_1125	1	0.649268304463476
Region_12	SNP_1126	0	0.393964426824823
Region_12	SNP_1127	0	0.409399724565446
Region_12	SNP_1128	1	0.471737644867972
Region_12	SNP_1129	0	0.277695758501068
Region_12	SNP_1130	0	0.759061915799975
Region_12	SNP_1131	1	0.25667155534029
Region_12	SNP_1132	0	0.510959103470668
Region_12	SNP_1133	1	0.550806937972084
Region_12	SNP_1134	1	0.166040275944397
Region_12	SNP_1135	0	0.698943129973486
Region_12	SNP_1136	1	0.333204415626824
Region_12	SNP_1137	1	0.068207734497264
Region_12	SNP_1138	1	0.661384709412232
Region_12	SNP_1139	1	0.648117679171264
Region_12	SNP_1140	0	0.217784806154668
Region_12	SNP_1141	1	0.409835817757994
Region_12	SNP_1142	1	0.00824621738865972
Region_12	SNP_1143	0	0.736146234441549
Region_12	SNP_1144	1	0.326854720711708
Region_12	SNP_1145	0	0.224579271161929
Region_12	SNP_1146	0	0.993133933516219
Region_12	SNP_1147	0	0.353559120791033
Region_12	SNP_1148	0	0.981699645752087
Region_12	SNP_1149	1	0.757416150067002
Region_12	SNP_1150	1	0.537223067134619
Region_12	SNP_1151	0	0.450295029440895
Region_12	SNP_1152	0	0.693818927975371
Region_12	SNP_1153	1	0.790914048673585
Region_12	SNP_1154	0	0.580674167256802
Region_12	SNP_1155	0	0.456545561552048
Region_12	SNP_1156	1	0.372540148673579
Region_12	SNP_1157	1	0.0929242200218141
Region_12	SNP_1158	1	0.0646016928367317
Region_12	SNP_1159	0	0.996821768116206
Region_12	SNP_1160	1	0.598549611167982
Region_12	SNP_1161	1	0.255464205751196
Region_12	SNP_1162	0	0.368930749129504
Region_12	SNP_1163	1	0.857125038513914
Region_12	SNP_1164	1	0.375595279270783
Region_12	SNP_1165	0	0.987013482954353
Region_12	SNP_1166	0	0.109415057813749
Region_12	SNP_1167	1	0.0465717250481248
Region_12	SNP_1168	0	0.171255595283583
Region_12	SNP_1169	1	0.373992271721363
Region_12	SNP_1170	1	0.38826143485494
Region_12	SNP_1171	0	0.696254372596741
Region_12	SNP_1172	0	0.0850022968370467
Region_12	SNP_1173	0	0.948414206271991
Region_12	SNP_1174	0	0.194934769300744
Region_12	SNP_1175	1	0.672023695427924
Region_12	SNP_1176	1	0.531560775591061
Region_12	SNP_1177	1	0.825296772643924
Region_12	SNP_1178	1	0.777378221275285
Region_12	SNP_1179	0	0.765586723806337
Region_12	SNP_1180	1	0.106309607392177
Region_12	SNP_1181	1	0.944712061900645
Region_12	SNP_1182	1	0.145297827664763
Region_12	SNP_1183	1	0.326826291391626
Region_12	SNP_1184	1	0.238268772605807
Region_12	SNP_1185	1	0.0810446157120168
Region_12	SNP_1186	0	0.483163785887882
Region_12	SNP_1187	0	0.527604748960584
Region_12	SNP_1188	1	0.0223881048150361
Region_12	SNP_1189	0	0.0382380259688944
Region_12	SNP_1190	0	0.50779528147541
Region_12	SNP_1191	1	0.645950795849785
Region_12	SNP_1192	1	0.612507593119517
Region_12	SNP_1193	0	0.107510052388534
Region_12	SNP_1194	1	0.834719631355256
Region_12	SNP_1195	1	0.732502782251686
Region_12	SNP_1196	1	0.104593083029613
Region_12	SNP_1197	0	0.967619685921818
Region_12	SNP_1198	1	0.352280688472092
Region_12	SNP_1199	1	0.66194217838347
Region_12	SNP_1200	0	0.697390699991956
Region_13	SNP_1201	0	0.426312849391252
Region_13	SNP_1202	1	0.572366004344076
Region_13	SNP_1203	0	0.456374454312027
Region_13	SNP_1204	0	0.89265503291972
Region_13	SNP_1205	0	0.110767575679347
